fire_load,W12X152_0.000_1_0.95,W12X152_0.000_1_0.85,W12X152_0.000_1_0.75,W12X152_0.000_1_0.50,W12X152_0.000_1_0.25,W12X152_0.000_1_0.15,W12X152_0.000_1_0.05
2000,0.9791666666666666,0.4791666666666667,0.11458333333333333,0.0,0.0,0.0,0.0
1900,0.9791666666666666,0.40625,0.09375,0.0,0.0,0.0,0.0
1800,0.96875,0.34375,0.07291666666666667,0.0,0.0,0.0,0.0
1700,0.9583333333333334,0.28125,0.020833333333333332,0.0,0.0,0.0,0.0
1600,0.9583333333333334,0.25,0.020833333333333332,0.0,0.0,0.0,0.0
1500,0.9479166666666666,0.19791666666666666,0.010416666666666666,0.0,0.0,0.0,0.0
1400,0.9166666666666666,0.14583333333333334,0.0,0.0,0.0,0.0,0.0
1300,0.90625,0.11458333333333333,0.0,0.0,0.0,0.0,0.0
1200,0.875,0.052083333333333336,0.0,0.0,0.0,0.0,0.0
1100,0.8645833333333334,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
1000,0.7916666666666666,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
900,0.6875,0.0,0.0,0.0,0.0,0.0,0.0
800,0.625,0.0,0.0,0.0,0.0,0.0,0.0
700,0.4895833333333333,0.0,0.0,0.0,0.0,0.0,0.0
600,0.375,0.0,0.0,0.0,0.0,0.0,0.0
500,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0
400,0.22916666666666666,0.0,0.0,0.0,0.0,0.0,0.0
300,0.14583333333333334,0.0,0.0,0.0,0.0,0.0,0.0
200,0.13541666666666666,0.0,0.0,0.0,0.0,0.0,0.0
100,0.13541666666666666,0.0,0.0,0.0,0.0,0.0,0.0
