fire_load,W30X108_0.000_1_0.95,W30X108_0.000_1_0.85,W30X108_0.000_1_0.75,W30X108_0.000_1_0.50,W30X108_0.000_1_0.25,W30X108_0.000_1_0.15,W30X108_0.000_1_0.05
2000,0.9895833333333334,0.8645833333333334,0.5,0.010416666666666666,0.0,0.0,0.0
1900,0.9895833333333334,0.8541666666666666,0.4166666666666667,0.010416666666666666,0.0,0.0,0.0
1800,0.9895833333333334,0.84375,0.3645833333333333,0.0,0.0,0.0,0.0
1700,0.9895833333333334,0.8020833333333334,0.28125,0.0,0.0,0.0,0.0
1600,0.9895833333333334,0.7604166666666666,0.2604166666666667,0.0,0.0,0.0,0.0
1500,0.9895833333333334,0.6666666666666666,0.1875,0.0,0.0,0.0,0.0
1400,0.9895833333333334,0.5729166666666666,0.13541666666666666,0.0,0.0,0.0,0.0
1300,0.9791666666666666,0.5104166666666666,0.11458333333333333,0.0,0.0,0.0,0.0
1200,0.9791666666666666,0.3541666666666667,0.07291666666666667,0.0,0.0,0.0,0.0
1100,0.9791666666666666,0.3125,0.020833333333333332,0.0,0.0,0.0,0.0
1000,0.9791666666666666,0.25,0.010416666666666666,0.0,0.0,0.0,0.0
900,0.9479166666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
800,0.9479166666666666,0.11458333333333333,0.0,0.0,0.0,0.0,0.0
700,0.9166666666666666,0.052083333333333336,0.0,0.0,0.0,0.0,0.0
600,0.84375,0.03125,0.0,0.0,0.0,0.0,0.0
500,0.7708333333333334,0.010416666666666666,0.0,0.0,0.0,0.0,0.0
400,0.625,0.010416666666666666,0.0,0.0,0.0,0.0,0.0
300,0.4375,0.010416666666666666,0.0,0.0,0.0,0.0,0.0
200,0.375,0.010416666666666666,0.0,0.0,0.0,0.0,0.0
100,0.3645833333333333,0.010416666666666666,0.0,0.0,0.0,0.0,0.0
