fire_load,W36X361_0.000_1_0.95,W36X361_0.000_1_0.85,W36X361_0.000_1_0.75,W36X361_0.000_1_0.50,W36X361_0.000_1_0.25,W36X361_0.000_1_0.15,W36X361_0.000_1_0.05
2000,0.8958333333333334,0.16666666666666666,0.010416666666666666,0.0,0.0,0.0,0.0
1900,0.8958333333333334,0.125,0.0,0.0,0.0,0.0,0.0
1800,0.875,0.11458333333333333,0.0,0.0,0.0,0.0,0.0
1700,0.8645833333333334,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
1600,0.8541666666666666,0.041666666666666664,0.0,0.0,0.0,0.0,0.0
1500,0.7916666666666666,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
1400,0.7395833333333334,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
1300,0.65625,0.0,0.0,0.0,0.0,0.0,0.0
1200,0.6041666666666666,0.0,0.0,0.0,0.0,0.0,0.0
1100,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.3958333333333333,0.0,0.0,0.0,0.0,0.0,0.0
900,0.3229166666666667,0.0,0.0,0.0,0.0,0.0,0.0
800,0.2604166666666667,0.0,0.0,0.0,0.0,0.0,0.0
700,0.21875,0.0,0.0,0.0,0.0,0.0,0.0
600,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0
500,0.07291666666666667,0.0,0.0,0.0,0.0,0.0,0.0
400,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
300,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
200,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
100,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
