fire_load,W12X336_0.000_1_0.95,W12X336_0.000_1_0.85,W12X336_0.000_1_0.75,W12X336_0.000_1_0.50,W12X336_0.000_1_0.25,W12X336_0.000_1_0.15,W12X336_0.000_1_0.05
2000,0.7395833333333334,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
1900,0.6666666666666666,0.010416666666666666,0.0,0.0,0.0,0.0,0.0
1800,0.6145833333333334,0.010416666666666666,0.0,0.0,0.0,0.0,0.0
1700,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0
1600,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1500,0.40625,0.0,0.0,0.0,0.0,0.0,0.0
1400,0.34375,0.0,0.0,0.0,0.0,0.0,0.0
1300,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0
1200,0.2604166666666667,0.0,0.0,0.0,0.0,0.0,0.0
1100,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.125,0.0,0.0,0.0,0.0,0.0,0.0
900,0.07291666666666667,0.0,0.0,0.0,0.0,0.0,0.0
800,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
700,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0
600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
