fire_load,W24X103_0.000_1_0.95,W24X103_0.000_1_0.85,W24X103_0.000_1_0.75,W24X103_0.000_1_0.50,W24X103_0.000_1_0.25,W24X103_0.000_1_0.15,W24X103_0.000_1_0.05
2000,0.9895833333333334,0.8333333333333334,0.3541666666666667,0.010416666666666666,0.0,0.0,0.0
1900,0.9895833333333334,0.8020833333333334,0.28125,0.0,0.0,0.0,0.0
1800,0.9895833333333334,0.75,0.2708333333333333,0.0,0.0,0.0,0.0
1700,0.9895833333333334,0.6770833333333334,0.20833333333333334,0.0,0.0,0.0,0.0
1600,0.9791666666666666,0.59375,0.14583333333333334,0.0,0.0,0.0,0.0
1500,0.9791666666666666,0.5104166666666666,0.11458333333333333,0.0,0.0,0.0,0.0
1400,0.9791666666666666,0.4166666666666667,0.09375,0.0,0.0,0.0,0.0
1300,0.9791666666666666,0.34375,0.03125,0.0,0.0,0.0,0.0
1200,0.9791666666666666,0.2708333333333333,0.020833333333333332,0.0,0.0,0.0,0.0
1100,0.9583333333333334,0.25,0.010416666666666666,0.0,0.0,0.0,0.0
1000,0.9479166666666666,0.14583333333333334,0.0,0.0,0.0,0.0,0.0
900,0.9270833333333334,0.11458333333333333,0.0,0.0,0.0,0.0,0.0
800,0.8854166666666666,0.03125,0.0,0.0,0.0,0.0,0.0
700,0.8333333333333334,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
600,0.7708333333333334,0.0,0.0,0.0,0.0,0.0,0.0
500,0.65625,0.0,0.0,0.0,0.0,0.0,0.0
400,0.4791666666666667,0.0,0.0,0.0,0.0,0.0,0.0
300,0.34375,0.0,0.0,0.0,0.0,0.0,0.0
200,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0
100,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0
