fire_load,W30X261_0.000_1_0.95,W30X261_0.000_1_0.85,W30X261_0.000_1_0.75,W30X261_0.000_1_0.50,W30X261_0.000_1_0.25,W30X261_0.000_1_0.15,W30X261_0.000_1_0.05
2000,0.9583333333333334,0.28125,0.052083333333333336,0.0,0.0,0.0,0.0
1900,0.9479166666666666,0.2708333333333333,0.020833333333333332,0.0,0.0,0.0,0.0
1800,0.9479166666666666,0.23958333333333334,0.010416666666666666,0.0,0.0,0.0,0.0
1700,0.9270833333333334,0.16666666666666666,0.010416666666666666,0.0,0.0,0.0,0.0
1600,0.90625,0.125,0.0,0.0,0.0,0.0,0.0
1500,0.8854166666666666,0.11458333333333333,0.0,0.0,0.0,0.0,0.0
1400,0.875,0.07291666666666667,0.0,0.0,0.0,0.0,0.0
1300,0.8541666666666666,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
1200,0.78125,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
1100,0.7083333333333334,0.010416666666666666,0.0,0.0,0.0,0.0,0.0
1000,0.6354166666666666,0.0,0.0,0.0,0.0,0.0,0.0
900,0.53125,0.0,0.0,0.0,0.0,0.0,0.0
800,0.4479166666666667,0.0,0.0,0.0,0.0,0.0,0.0
700,0.34375,0.0,0.0,0.0,0.0,0.0,0.0
600,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.0
500,0.19791666666666666,0.0,0.0,0.0,0.0,0.0,0.0
400,0.125,0.0,0.0,0.0,0.0,0.0,0.0
300,0.11458333333333333,0.0,0.0,0.0,0.0,0.0,0.0
200,0.11458333333333333,0.0,0.0,0.0,0.0,0.0,0.0
100,0.11458333333333333,0.0,0.0,0.0,0.0,0.0,0.0
